id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm938793,I Am Woman,MOVIE,"The story of Helen Reddy, who, in 1966, landed in New York with her three-year-old daughter, a suitcase, and $230 in her pocket. Within weeks, she was broke. Within months, she was in love. Within five years, she was one of the biggest superstars of her time and an icon of the 1970s feminist movement who wrote a song which galvanized a generation of women to fight for change.",2020,,116,"['drama', 'romance', 'history', 'music']",['AU'],,tt9185316,6.6,2205.0,5.917,6.9
ts219895,Tiny Pretty Things,SHOW,"Follows the world of an elite ballet academy, and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin.",2020,TV-MA,56,"['thriller', 'drama']",['US'],1.0,tt10767748,5.9,9115.0,43.351,7.7
ts101874,Frontera Verde,SHOW,"When a young Bogotá-based detective gets drawn into the jungle to investigate four femicides, she uncovers magic, an evil plot and her own true origins.",2019,,40,"['thriller', 'crime', 'drama', 'scifi']",['CO'],1.0,tt9641192,7.3,2481.0,8.108,6.8
ts86744,Romance Is a Bonus Book,SHOW,A gifted writer who's the youngest editor-in-chief ever at his publishing company gets enmeshed in the life of a former copywriter desperate for a job.,2019,,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt9130542,8.0,5034.0,45.274,8.0
ts84129,No Good Nick,SHOW,"A family finds their lives turned upside down when a young, street-smart grifter shows up on their doorstep, claiming to be a distant relative.",2019,TV-PG,30,"['comedy', 'drama', 'family']",['US'],2.0,tt9039142,6.0,2843.0,26.449,7.1
tm941382,Stand by Me Doraemon 2,MOVIE,"She and her beloved Shizuka are finally married! Nobita's childhood dream was supposed to come true on his wedding day, but for some reason, Nobita doesn't show up... One of the most popular episodes from the original story transcends time and space, and leads to Nobita's future. Doraemon and Nobita's great adventure begins in order to fulfill his grandmother's wish to see his bride at first sight. This is a story of tears and bonds, set in the past, present and future.",2020,PG,96,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']",['JP'],,tt13428402,7.7,3594.0,16.161,7.6
ts270465,SanPa: Sins of the Savior,SHOW,"Amidst a heroin crisis, Vincenzo Muccioli cared for the addicted, earning him fierce public devotion -- even as charges of violence began to mount.",2020,,57,"['documentation', 'history', 'crime']",['IT'],1.0,tt13731400,7.8,1488.0,1.932,7.6
ts89326,Persona,SHOW,An exploration of different personas in an eclectic collection of four works by critically acclaimed Korean directors.,2019,TV-MA,22,['drama'],['KR'],2.0,tt10027990,6.6,1164.0,3.536,6.5
tm933375,Cuties,MOVIE,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",2020,NC-17,96,"['drama', 'european']",['FR'],,tt9196192,3.3,30030.0,10.726,5.3
ts218888,BNA,SHOW,"Morphed into a raccoon beastman, Michiru seeks refuge, and answers, with the aid of wolf beastman Shirou inside the special zone of Anima-City.",2020,TV-14,23,"['scifi', 'animation', 'action', 'fantasy']",['JP'],1.0,tt12013558,7.2,2478.0,21.827,8.5
ts76382,Carmen Sandiego,SHOW,"A master thief who uses her skills for good, Carmen Sandiego travels the world foiling V.I.L.E.'s evil plans -- with help from her savvy sidekicks.",2019,TV-Y7,23,"['action', 'crime', 'animation', 'thriller', 'family']",['US'],4.0,tt7042146,7.9,5557.0,24.674,8.1
tm833638,The Forest of Love,MOVIE,A con man and a would-be filmmaking crew force themselves into the lives of two grief-scarred young women. But nothing is as it seems.,2019,,151,"['drama', 'thriller', 'crime', 'horror']",['JP'],,tt10589914,6.3,2460.0,9.833,6.6
ts104449,The Liberator,SHOW,The true story of one of the bloodiest battles of World War II.,2020,TV-MA,49,"['animation', 'action', 'drama', 'war']",['US'],1.0,tt9308682,7.6,5942.0,22.812,7.2
ts237096,Trial by Media,SHOW,"In this true crime docuseries, some of the most dramatic trials of all time are examined with an emphasis on how the media may have impacted verdicts.",2020,TV-MA,62,"['crime', 'documentation']",['US'],1.0,tt11963042,7.1,3096.0,4.405,7.2
ts251617,Connected,SHOW,"Science journalist Latif Nasser investigates the surprising and intricate ways in which we are connected to each other, the world and the universe.",2020,TV-14,44,"['documentation', 'comedy']",['US'],1.0,tt12753692,7.5,1704.0,2.839,8.0
tm475783,Jo Koy: Comin’ In Hot,MOVIE,"Comedian Jo Koy takes center stage in Hawaii and shares his honest take on island life, ethnicity, fatherhood and more.",2019,,60,['comedy'],['US'],,tt10377036,7.3,986.0,4.273,7.1
tm451078,Pokémon: Mewtwo Strikes Back - Evolution,MOVIE,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle.",2019,PG,98,"['animation', 'action', 'fantasy', 'family']",['JP'],,tt8856470,5.7,5384.0,145.611,6.7
ts91124,Love Alarm,SHOW,"Love Alarm is an app that tells you if someone within a 10-meter radius has a crush on you. It quickly becomes a social phenomenon. While everyone talks about it and uses it to test their love and popularity, Jojo is one of the few people who have yet to download the app. However, she soon faces a love triangle situation between Sun-oh whom she starts to have feelings for, and Hye-young, who has had a huge crush on her.",2019,TV-MA,49,"['scifi', 'romance', 'comedy', 'drama']",['KR'],2.0,tt9145880,6.8,5262.0,132.183,8.5
tm855600,The Stand In,MOVIE,"When ordered to serve a year in rehab, actress Candy hires her on-set stand-in to take her place. The unassuming woman flips the script and steals her identity, career and boyfriend in this hilarious comedy about trading places.",2020,R,101,"['comedy', 'drama']",['US'],,tt7970348,4.7,3380.0,9.035,5.6
tm827508,The Boys in the Band,MOVIE,"At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",2020,R,121,['drama'],['US'],,tt10199914,6.8,14938.0,7.857,6.9
ts88312,The Eddy,SHOW,"The owner of a Paris jazz club gets tangled up with dangerous criminals as he fights to protect his business, his band and his teenage daughter.",2020,TV-MA,58,"['drama', 'music', 'thriller']","['FR', 'US']",1.0,tt7322210,7.1,2908.0,7.469,6.6
ts256007,Love & Anarchy,SHOW,A married consultant and a young IT tech kick off a flirty game that challenges societal norms — and leads them to re-evaluate their entire lives.,2020,TV-MA,29,"['comedy', 'drama', 'romance']",['SE'],2.0,tt10888876,7.4,7896.0,23.433,7.4
ts89958,Arthdal Chronicles,SHOW,"In a mythical land called Arth, the inhabitants of the ancient city of Arthdal and its surrounding regions vie for power as they build a new society.",2019,,80,"['drama', 'action', 'romance', 'fantasy', 'history']",['KR'],3.0,tt8750956,8.3,4200.0,27.955,7.9
tm120072,Let It Snow,MOVIE,"When a huge blizzard (that doesn't show signs of stopping) hits, Gracetown is completely snowed in. But even though it's cold outside, things are heating up inside, proving that Christmas is magical when it comes to love.",2019,PG-13,93,"['comedy', 'romance']",['US'],,tt1950235,5.8,21515.0,12.098,6.1
tm856375,The Decline,MOVIE,"Anticipating a disaster, Antoine, a father, attends a survivalist training given by Alain in his autonomous hideout. In fear of a natural, economic or social crisis, the group trains to face the different possible apocalyptic scenarios. But the disaster they will experience will not be the one they predicted.",2020,R,83,"['thriller', 'action']",['CA'],,tt10307440,6.0,8675.0,9.525,6.2
tm462903,Backdraft 2,MOVIE,"Years after the original Backdraft, Sean, son of the late Steve ""Bull"" McCaffrey, is assigned to investigate a deadly fire only to realize it is something much more sinister.",2019,R,102,['drama'],"['US', 'BE']",,,,,19.812,6.6
ts101408,The Mess You Leave Behind,SHOW,"Based on the novel of the same name winner of the Primavera award 2016. Raquel, a young literature teacher, gives her marriage a second chance and moves to her husband's birth town, which hides a dark secret she will try to unravel.",2020,TV-MA,45,"['thriller', 'crime', 'drama']",['ES'],1.0,tt9731242,6.8,8848.0,28.851,6.9
ts219049,Til Death Do Us Part,SHOW,"Based on the speculative short stories of MirrorFiction, this sci-fi thriller anthology plunges headlong into our deepest desires -- and darkest fears.",2019,TV-MA,44,"['scifi', 'documentation']",['TW'],1.0,,,,1.074,9.0
tm845437,Disclosure,MOVIE,"An investigation of how Hollywood's fabled stories have deeply influenced how Americans feel about transgender people, and how transgender people have been taught to feel about themselves.",2020,,107,['documentation'],['US'],,tt8637504,8.2,5301.0,12.967,8.2
tm814150,How I Became a Super Hero,MOVIE,"While superheroes have assimilated into Parisian society, a new drug gives super powers to mere mortals.",2020,,97,"['drama', 'fantasy', 'thriller', 'action', 'comedy', 'scifi']",['FR'],,tt10345590,5.8,5047.0,112.094,6.2
tm461366,The Coldest Game,MOVIE,"Warsaw, Poland, during the Cuban Missile Crisis, 1962. Josh Mansky, a troubled math genius and former US chess champion, is recruited to hold a dangerous public match against the Soviet champion, while playing the deadly game of espionage hidden in the darkest shadows of a hostile territory.",2019,,104,"['drama', 'history', 'sport', 'thriller', 'european']",['PL'],,tt6445414,6.2,10411.0,9.08,6.2
tm981451,Death to 2020,MOVIE,"2020: A year so [insert adjective of choice here], even the creators of Black Mirror couldn't make it up… but that doesn't mean they don't have a little something to add. This comedy event that tells the story of the dreadful year that was — and perhaps still is? The documentary-style special weaves together some of the world's most (fictitious) renowned voices with real-life archival footage.",2020,,71,['comedy'],"['GB', 'US']",,tt13567480,6.8,38301.0,12.812,6.6
tm855827,Pete Davidson: Alive from New York,MOVIE,"Comedian and ""SNL"" star Pete Davidson drops a candid and intimate stand-up special shot live in New York City.",2020,,49,['comedy'],['US'],,tt11474156,6.1,4072.0,6.413,6.2
tm511940,Lying and Stealing,MOVIE,"Ivan steals art for the Greek. He wants out but can he? He meets an actress at 2 of his ""jobs"". She has her own problems but helps him.",2019,R,100,"['crime', 'drama', 'comedy']",['US'],,tt7558302,5.4,5596.0,22.681,6.0
ts85480,Carole & Tuesday,SHOW,"Fifty years have passed since mankind began migrating to the new frontier: Mars. It's an age where most culture is produced by AI, and people are content to be passive consumers.  There's a girl. Scrapping a living in the metropolis of Alba City, she's working part time while trying to become a musician. She's always felt like something is missing. Her name is Carole.There's a girl. Born to a wealthy family in the provincial town of Herschel City, she dreams of becoming a musician, but nobody around her understands. She feels like the loneliest person in the world. Her name is Tuesday.

A chance meeting brings them together. They want to sing. They want to make music. Together, they feel like they just might have a chance. The two of them may only create a tiny wave. But that wave will eventually grow into something larger...",2019,TV-PG,23,"['scifi', 'music', 'animation', 'drama']",['JP'],1.0,tt8107988,7.8,1979.0,16.589,7.6
ts315066,Vampires,SHOW,"A Paris teen who's half human, half vampire grapples with her emerging powers and family turmoil as she's pursued by a secret vampire community.",2020,TV-MA,40,"['scifi', 'drama', 'fantasy', 'horror']",['FR'],1.0,tt11829316,5.6,1234.0,13.542,7.5
ts221365,Criminal: Spain,SHOW,"Psychological games abound between detectives and suspects in a tense interrogation room, where the search for answers sometimes comes at a moral cost.",2019,TV-MA,40,['crime'],['ES'],1.0,,,,6.23,6.6
tm890674,Becoming,MOVIE,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others.",2020,PG,89,['documentation'],['US'],,tt12221748,6.8,6305.0,10.73,7.5
tm834291,Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,MOVIE,The shocking true story of Catherine Oxenberg and her fight to save her daughter India from a dangerous sex cult.,2019,,87,"['crime', 'drama']",[],,tt10584730,5.3,426.0,1.514,5.0
tm524282,Invader ZIM: Enter the Florpus,MOVIE,"ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.",2019,,71,"['drama', 'family', 'horror', 'action', 'fantasy', 'animation', 'comedy', 'scifi', 'thriller']",['US'],,tt6744342,7.4,5656.0,14.179,7.5
ts216474,The Trial,SHOW,"A group of characters is implicated in the murder of Angelica. They all walk on a razor's edge searching for the truth, waiting for a verdict, which will establish, in a way or another, a new course for their lives.",2019,TV-MA,50,"['crime', 'thriller', 'drama']",['IT'],1.0,tt10549212,7.2,3032.0,11.01,7.3
ts225860,Bloodride,SHOW,"The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series.",2020,TV-MA,31,['scifi'],['NO'],1.0,,,,11.289,7.0
tm881162,Athlete A,MOVIE,Follow the Indianapolis Star reporters that broke the story about USA Gymnastics doctor Larry Nassar's abuse and hear from gymnasts.,2020,PG-13,104,"['documentation', 'crime', 'sport']",['US'],,tt11905462,7.6,10544.0,11.436,7.7
ts189405,Killer Ratings,SHOW,"The true-life story of Brazilian TV host Wallace Souza, who was accused of literally killing for ratings, and using his crime TV show to cover up the grizzly truth.",2019,TV-MA,50,"['documentation', 'crime']",['BR'],1.0,tt10243692,7.6,1671.0,2.579,7.6
